churn,age,gender,dependents,prod_ct,mo_on_book,mo_inactive_r12,contr_ct_r12,revbal_avg_r12,credlim_avg_r12,opentobuy_avg_r12,utilratio_avg,tx_amt_r12,tx_ct_r12,chng_tx_amt_q4_q1,chng_tx_ct_q4_q1,marstat_Divorced,marstat_Married,marstat_Single,marstat_Unknown,card_Blue,card_Gold,card_Platinum,card_Silver,educ,inc,tx_amt_pertx_r12
0,65,0,0,5,36,2,3,2145.0,6088.0,3943.0,0.352,2098.0,52,1.371,0.733,0,1,0,0,1,0,0,0,1,2,40.34615384615385
1,36,1,3,2,27,1,2,0.0,13873.0,13873.0,0.0,694.0,18,0.233,0.286,0,1,0,0,1,0,0,0,4,5,38.55555555555556
0,42,0,4,3,32,2,3,0.0,6158.0,6158.0,0.0,3132.0,66,1.411,0.784,0,0,1,0,1,0,0,0,3,1,47.45454545454545
0,51,1,1,5,41,3,3,808.0,5638.0,4830.0,0.143,2036.0,50,0.781,0.613,0,1,0,0,1,0,0,0,0,4,40.72
0,54,0,1,5,40,2,4,1144.0,2178.0,1034.0,0.525,1724.0,47,1.585,1.043,0,1,0,0,1,0,0,0,0,1,36.680851063829785
0,40,0,3,3,22,3,3,2005.0,12588.0,10583.0,0.159,1561.0,26,0.996,1.0,0,0,0,1,1,0,0,0,2,2,60.03846153846154
0,40,1,5,6,34,2,4,1651.0,11942.0,10291.0,0.138,1085.0,29,0.598,0.208,0,1,0,0,1,0,0,0,3,4,37.41379310344828
0,57,0,2,6,44,3,2,0.0,3914.0,3914.0,0.0,1964.0,54,0.524,0.8,0,1,0,0,1,0,0,0,2,1,36.370370370370374
0,57,1,4,4,49,2,4,1410.0,3038.0,1628.0,0.464,1762.0,34,0.644,0.7,0,1,0,0,1,0,0,0,3,4,51.8235294117647
0,53,1,2,3,47,1,3,1423.0,5579.0,4156.0,0.255,1514.0,47,0.503,1.136,0,1,0,0,1,0,0,0,0,2,32.212765957446805
0,40,1,2,5,31,1,2,2052.0,18693.0,16641.0,0.11,1516.0,44,0.5,0.63,0,1,0,0,1,0,0,0,3,4,34.45454545454545
0,28,1,0,5,18,1,3,1789.0,2943.0,1154.0,0.608,2591.0,55,1.271,0.897,0,1,0,0,1,0,0,0,3,1,47.10909090909091
0,38,0,3,4,28,2,3,1888.0,2435.0,547.0,0.775,1847.0,39,0.922,0.696,0,1,0,0,1,0,0,0,1,1,47.35897435897436
0,37,0,2,5,30,2,2,1392.0,2077.0,685.0,0.67,1629.0,36,1.553,1.25,0,1,0,0,1,0,0,0,3,1,45.25
0,65,0,1,5,36,2,2,0.0,5756.0,5756.0,0.0,2144.0,44,1.046,0.63,0,1,0,0,1,0,0,0,1,0,48.72727272727273
1,58,0,4,4,45,1,1,2517.0,21065.0,18548.0,0.119,1060.0,32,0.84,0.333,1,0,0,0,1,0,0,0,1,0,33.125
0,41,1,2,6,30,3,2,1765.0,9428.0,7663.0,0.187,1457.0,43,0.587,0.593,0,1,0,0,1,0,0,0,1,3,33.883720930232556
0,54,1,5,4,47,1,3,1728.0,6065.0,4337.0,0.285,1114.0,27,0.417,0.688,0,1,0,0,1,0,0,0,3,4,41.25925925925926
0,39,0,4,6,21,1,4,1613.0,5024.0,3411.0,0.321,1925.0,40,0.758,0.667,0,1,0,0,1,0,0,0,3,0,48.125
0,26,1,1,3,13,3,2,1514.0,2174.0,660.0,0.696,2510.0,44,0.607,0.294,0,0,1,0,1,0,0,0,3,1,57.04545454545455
0,60,1,1,5,54,3,3,2341.0,3398.0,1057.0,0.689,1169.0,31,0.714,0.409,0,1,0,0,1,0,0,0,0,3,37.70967741935484
0,35,0,2,3,36,2,4,1151.0,4319.0,3168.0,0.266,1852.0,47,0.594,0.424,0,1,0,0,1,0,0,0,1,0,39.40425531914894
0,46,1,3,6,40,3,3,2292.0,3673.0,1381.0,0.624,1257.0,34,0.637,0.545,1,0,0,0,1,0,0,0,3,4,36.970588235294116
0,47,1,4,5,39,2,2,740.0,1815.0,1075.0,0.408,1931.0,67,1.124,0.718,0,0,0,1,1,0,0,0,0,3,28.82089552238806
0,53,0,3,5,45,1,3,1354.0,2495.0,1141.0,0.543,1311.0,31,0.623,0.476,0,1,0,0,1,0,0,0,1,0,42.29032258064516
0,55,1,1,3,36,2,4,2102.0,34516.0,32414.0,0.061,1612.0,33,0.912,0.737,0,1,0,0,1,0,0,0,3,4,48.84848484848485
0,50,0,1,3,43,1,3,844.0,3368.0,2524.0,0.251,2022.0,59,0.838,0.686,0,1,0,0,1,0,0,0,4,1,34.271186440677965
1,38,0,2,3,28,2,2,0.0,7225.0,7225.0,0.0,738.0,16,0.419,0.231,0,1,0,0,1,0,0,0,1,2,46.125
0,39,0,3,5,30,3,4,815.0,5202.0,4387.0,0.157,1558.0,48,1.108,0.778,0,0,1,0,1,0,0,0,3,1,32.458333333333336
0,39,0,2,6,29,2,4,845.0,1923.0,1078.0,0.439,1670.0,37,0.587,0.682,0,0,1,0,1,0,0,0,0,1,45.13513513513514
0,39,1,3,4,36,2,3,1691.0,6929.0,5238.0,0.244,1388.0,27,0.534,0.929,0,0,1,0,1,0,0,0,1,3,51.407407407407405
0,49,0,3,3,44,3,2,1507.0,4364.0,2857.0,0.345,1392.0,38,1.05,1.375,0,0,1,0,1,0,0,0,3,1,36.63157894736842
0,45,0,3,3,38,3,2,1613.0,2400.0,787.0,0.672,1311.0,34,0.629,0.417,0,1,0,0,1,0,0,0,3,1,38.55882352941177
0,55,1,3,3,36,2,3,1733.0,25878.0,24145.0,0.067,1777.0,54,0.438,0.862,0,1,0,0,1,0,0,0,3,4,32.907407407407405
0,44,1,5,4,24,1,4,1926.0,11876.0,9950.0,0.162,1367.0,33,0.51,0.737,0,1,0,0,1,0,0,0,3,5,41.42424242424242
0,49,0,5,3,39,1,4,0.0,4568.0,4568.0,0.0,1431.0,27,0.979,0.688,0,0,0,1,1,0,0,0,4,2,53.0
0,41,1,3,4,31,2,2,1348.0,4740.0,3392.0,0.284,1406.0,23,0.472,0.533,0,1,0,0,1,0,0,0,0,4,61.130434782608695
0,49,0,2,6,42,1,4,1495.0,4949.0,3454.0,0.302,3597.0,64,0.791,0.684,0,0,0,1,1,0,0,0,0,2,56.203125
0,45,0,3,3,36,3,4,2517.0,11189.0,8672.0,0.225,2959.0,58,2.041,1.231,0,0,1,0,1,0,0,0,3,0,51.01724137931034
0,44,1,4,4,31,3,4,1197.0,34516.0,33319.0,0.035,1594.0,43,0.669,1.15,0,1,0,0,1,0,0,0,0,5,37.06976744186046
0,65,1,2,3,55,2,2,2175.0,6099.0,3924.0,0.357,1319.0,34,0.582,0.545,0,1,0,0,1,0,0,0,3,0,38.794117647058826
1,35,1,3,3,27,2,3,1884.0,3575.0,1691.0,0.527,861.0,15,0.384,1.5,0,1,0,0,1,0,0,0,2,4,57.4
0,26,1,0,5,36,2,3,1421.0,3184.0,1763.0,0.446,2253.0,59,0.712,0.439,0,0,1,0,1,0,0,0,1,0,38.186440677966104
0,38,1,1,4,24,3,2,1230.0,13363.0,12133.0,0.092,1815.0,33,0.688,0.435,0,1,0,0,1,0,0,0,1,4,55.0
0,65,1,0,5,36,2,3,932.0,2163.0,1231.0,0.431,2229.0,57,1.127,0.839,0,0,1,0,1,0,0,0,0,2,39.10526315789474
0,58,1,3,5,54,1,4,2088.0,3452.0,1364.0,0.605,1008.0,21,0.768,0.4,0,1,0,0,1,0,0,0,2,5,48.0
0,47,0,5,6,41,2,2,777.0,4466.0,3689.0,0.174,1757.0,59,1.02,0.595,0,1,0,0,1,0,0,0,4,2,29.779661016949152
0,33,0,3,4,25,1,4,2517.0,3030.0,513.0,0.831,1805.0,44,0.785,0.467,0,1,0,0,1,0,0,0,3,1,41.02272727272727
0,54,0,3,3,39,1,3,1594.0,2112.0,518.0,0.755,1338.0,29,1.204,2.222,0,1,0,0,1,0,0,0,5,2,46.13793103448276
0,35,0,1,5,18,1,2,1619.0,7583.0,5964.0,0.214,2229.0,53,1.468,1.208,0,1,0,0,1,0,0,0,3,1,42.056603773584904
0,47,1,5,5,27,3,4,2306.0,11760.0,9454.0,0.196,1498.0,49,0.616,0.96,0,0,1,0,1,0,0,0,3,5,30.571428571428573
0,35,1,3,3,17,3,2,1776.0,2259.0,483.0,0.786,1790.0,31,1.292,0.824,0,1,0,0,1,0,0,0,2,3,57.74193548387097
0,48,1,4,6,36,2,4,507.0,19762.0,19255.0,0.026,2793.0,67,0.85,0.595,0,1,0,0,1,0,0,0,1,4,41.6865671641791
0,36,1,4,5,17,2,4,1848.0,2803.0,955.0,0.659,1968.0,64,0.614,0.524,0,1,0,0,1,0,0,0,5,3,30.75
0,44,1,3,3,36,3,2,756.0,25666.0,24910.0,0.029,4088.0,84,0.69,0.867,0,1,0,0,1,0,0,0,3,4,48.666666666666664
0,44,0,3,5,24,1,4,1668.0,9297.0,7629.0,0.179,1264.0,31,0.521,0.632,0,0,1,0,1,0,0,0,2,1,40.774193548387096
0,36,0,1,5,25,1,2,1247.0,2999.0,1752.0,0.416,2017.0,40,0.962,0.6,0,1,0,0,1,0,0,0,3,1,50.425
0,64,1,0,3,56,2,2,1893.0,4234.0,2341.0,0.447,1439.0,42,0.585,0.355,0,1,0,0,1,0,0,0,5,2,34.26190476190476
0,34,0,1,4,28,3,2,0.0,15987.0,15987.0,0.0,2327.0,65,1.494,0.806,0,0,1,0,0,1,0,0,3,1,35.8
0,49,1,4,5,33,5,3,0.0,16435.0,16435.0,0.0,1721.0,56,0.676,0.514,0,0,1,0,1,0,0,0,3,4,30.732142857142858
0,37,1,4,3,24,1,4,2145.0,5335.0,3190.0,0.402,1888.0,43,0.879,0.433,0,1,0,0,1,0,0,0,1,3,43.906976744186046
0,65,1,1,3,53,3,3,1604.0,3506.0,1902.0,0.458,1953.0,61,0.574,0.649,0,1,0,0,1,0,0,0,1,2,32.01639344262295
0,53,1,2,5,36,1,2,1629.0,3610.0,1981.0,0.451,1652.0,40,0.821,0.481,0,1,0,0,1,0,0,0,4,4,41.3
0,32,1,0,5,28,1,2,2055.0,3172.0,1117.0,0.648,1939.0,36,0.663,0.636,0,1,0,0,1,0,0,0,1,2,53.861111111111114
0,44,1,5,6,34,2,3,763.0,8206.0,7443.0,0.093,1715.0,43,0.87,0.72,0,0,1,0,1,0,0,0,0,4,39.883720930232556
0,65,1,0,3,46,2,2,1499.0,2416.0,917.0,0.62,2372.0,53,0.905,0.514,0,1,0,0,1,0,0,0,3,1,44.75471698113208
0,60,1,0,3,41,2,4,1880.0,2458.0,578.0,0.765,1238.0,30,0.759,0.579,0,1,0,0,1,0,0,0,3,2,41.266666666666666
0,27,0,0,6,36,1,2,1598.0,1677.0,79.0,0.953,2389.0,43,0.994,0.536,0,0,1,0,1,0,0,0,3,1,55.55813953488372
0,52,1,2,4,45,1,4,929.0,11819.0,10890.0,0.079,2431.0,46,0.773,0.484,0,1,0,0,1,0,0,0,4,3,52.84782608695652
0,42,1,4,5,37,1,2,1797.0,34516.0,32719.0,0.052,1534.0,30,1.314,0.875,0,0,0,1,0,1,0,0,1,4,51.13333333333333
0,29,1,0,3,36,3,4,590.0,1459.0,869.0,0.404,2229.0,52,1.164,1.08,0,1,0,0,1,0,0,0,3,2,42.86538461538461
0,29,1,0,4,13,1,4,671.0,1458.0,787.0,0.46,2449.0,56,1.583,0.931,0,1,0,0,1,0,0,0,1,2,43.732142857142854
0,38,1,2,3,32,2,2,0.0,1438.3,1438.3,0.0,1999.0,39,0.846,0.56,0,1,0,0,1,0,0,0,1,2,51.256410256410255
1,36,1,2,3,18,1,3,1408.0,7758.0,6350.0,0.181,569.0,23,0.365,0.643,0,1,0,0,1,0,0,0,3,2,24.73913043478261
0,40,0,2,4,30,2,2,1932.0,10836.0,8904.0,0.178,1293.0,31,0.563,0.824,0,1,0,0,0,0,0,1,4,1,41.70967741935484
0,47,1,3,5,36,3,3,1996.0,5062.0,3066.0,0.394,1314.0,40,0.591,0.429,0,0,1,0,1,0,0,0,4,3,32.85
0,36,0,3,6,30,2,2,2173.0,3399.0,1226.0,0.639,1571.0,34,0.795,1.0,0,1,0,0,1,0,0,0,1,0,46.205882352941174
0,26,1,0,5,36,2,2,1670.0,2212.0,542.0,0.755,2520.0,51,0.777,0.545,0,0,1,0,1,0,0,0,1,2,49.411764705882355
0,43,0,2,6,36,1,4,2470.0,3186.0,716.0,0.775,1531.0,37,0.58,0.233,0,0,1,0,1,0,0,0,0,2,41.37837837837838
0,52,0,1,3,32,1,3,2320.0,5927.0,3607.0,0.391,1558.0,46,0.544,0.643,0,0,1,0,1,0,0,0,3,1,33.869565217391305
0,49,1,2,4,34,1,4,0.0,5176.0,5176.0,0.0,1902.0,56,0.838,0.931,0,0,1,0,1,0,0,0,0,3,33.964285714285715
0,50,1,2,3,37,1,3,0.0,3126.0,3126.0,0.0,1388.0,41,0.824,0.464,0,1,0,0,1,0,0,0,3,4,33.853658536585364
0,34,1,3,6,21,4,2,0.0,4670.0,4670.0,0.0,2256.0,56,0.883,0.6,1,0,0,0,1,0,0,0,3,4,40.285714285714285
0,53,0,2,4,36,3,3,1592.0,2162.0,570.0,0.736,1736.0,42,0.547,0.615,0,1,0,0,1,0,0,0,0,0,41.333333333333336
0,49,1,3,4,42,1,2,1805.0,10155.0,8350.0,0.178,1685.0,49,0.673,0.815,0,1,0,0,1,0,0,0,1,4,34.38775510204081
0,53,1,4,4,46,2,3,1170.0,15242.0,14072.0,0.077,1876.0,57,0.496,0.5,0,1,0,0,1,0,0,0,1,4,32.91228070175438
0,48,1,3,4,36,3,2,2517.0,34516.0,31999.0,0.073,1699.0,48,0.697,0.846,1,0,0,0,1,0,0,0,5,5,35.395833333333336
0,32,0,2,5,17,1,2,1228.0,1438.3,210.3,0.854,2580.0,67,1.132,0.971,0,0,1,0,1,0,0,0,3,1,38.507462686567166
0,38,1,4,6,36,1,3,1140.0,34516.0,33376.0,0.033,1445.0,45,0.815,0.957,0,0,1,0,0,1,0,0,1,4,32.111111111111114
0,43,1,4,4,32,1,3,2036.0,16043.0,14007.0,0.127,1394.0,28,0.7,0.75,0,0,1,0,1,0,0,0,0,4,49.785714285714285
1,51,0,2,6,44,3,2,2517.0,3181.0,664.0,0.791,818.0,16,0.595,0.455,0,0,1,0,1,0,0,0,3,1,51.125
0,58,1,3,3,47,1,2,0.0,27088.0,27088.0,0.0,1135.0,24,0.581,0.846,0,1,0,0,1,0,0,0,3,5,47.291666666666664
0,59,0,0,5,36,3,4,914.0,5688.0,4774.0,0.161,1824.0,53,1.099,1.038,0,1,0,0,1,0,0,0,3,1,34.41509433962264
0,51,1,4,5,38,2,3,1824.0,10462.0,8638.0,0.174,1267.0,31,0.736,0.55,0,1,0,0,1,0,0,0,1,3,40.87096774193548
1,62,0,1,2,53,1,1,0.0,5249.0,5249.0,0.0,1315.0,31,0.758,0.722,0,1,0,0,1,0,0,0,1,2,42.41935483870968
0,38,1,0,3,36,3,2,684.0,5155.0,4471.0,0.133,1555.0,37,0.588,0.48,1,0,0,0,1,0,0,0,0,1,42.027027027027025
0,33,1,1,6,16,1,3,1352.0,10705.0,9353.0,0.126,2434.0,58,1.171,0.812,0,1,0,0,1,0,0,0,0,5,41.96551724137931
0,54,1,3,3,47,1,2,1348.0,16494.0,15146.0,0.082,1302.0,36,0.759,0.385,0,0,1,0,1,0,0,0,1,4,36.166666666666664
0,37,0,1,5,30,3,4,2351.0,6469.0,4118.0,0.363,1717.0,50,1.018,0.667,0,1,0,0,1,0,0,0,3,2,34.34
0,30,1,0,3,23,3,2,1773.0,5146.0,3373.0,0.345,1509.0,45,0.879,0.667,0,1,0,0,1,0,0,0,0,3,33.53333333333333
0,61,1,0,4,50,1,3,2448.0,2800.0,352.0,0.874,1433.0,40,0.549,0.481,0,1,0,0,1,0,0,0,1,4,35.825
0,49,1,5,6,36,1,2,1532.0,5159.0,3627.0,0.297,1826.0,37,0.787,0.609,0,0,1,0,1,0,0,0,0,3,49.351351351351354
0,56,1,1,5,46,2,4,1816.0,5248.0,3432.0,0.346,2305.0,45,0.696,0.731,0,1,0,0,1,0,0,0,5,3,51.22222222222222
0,51,0,3,5,46,3,2,2005.0,5881.0,3876.0,0.341,1931.0,56,0.659,0.806,0,1,0,0,1,0,0,0,4,1,34.482142857142854
0,44,0,3,6,36,3,3,896.0,1467.0,571.0,0.611,1731.0,54,0.692,0.5,1,0,0,0,1,0,0,0,3,1,32.05555555555556
0,64,0,1,6,52,2,2,2299.0,4999.0,2700.0,0.46,1601.0,48,0.716,0.5,0,1,0,0,1,0,0,0,0,2,33.354166666666664
0,46,0,3,5,36,2,2,0.0,4668.0,4668.0,0.0,1612.0,47,0.89,1.474,0,1,0,0,1,0,0,0,1,0,34.297872340425535
0,39,0,2,4,36,3,4,0.0,1438.3,1438.3,0.0,1338.0,28,0.7,0.867,0,0,0,1,1,0,0,0,4,1,47.785714285714285
0,38,0,1,6,27,3,4,0.0,8638.0,8638.0,0.0,1295.0,29,0.489,0.381,0,0,1,0,1,0,0,0,0,1,44.6551724137931
0,53,1,1,5,45,1,3,1286.0,9343.0,8057.0,0.138,1385.0,31,0.712,0.722,0,1,0,0,1,0,0,0,0,5,44.67741935483871
0,35,1,2,3,21,1,3,775.0,2256.0,1481.0,0.344,1749.0,33,0.879,0.435,0,1,0,0,1,0,0,0,4,2,53.0
0,26,1,0,5,15,1,2,1720.0,8267.0,6547.0,0.208,1917.0,37,0.633,0.48,0,0,1,0,1,0,0,0,2,3,51.810810810810814
0,32,1,2,6,20,3,4,1638.0,2235.0,597.0,0.733,2905.0,56,0.912,0.806,0,0,1,0,1,0,0,0,1,2,51.875
0,36,1,1,5,16,3,2,2027.0,3735.0,1708.0,0.543,1672.0,48,0.79,0.655,0,1,0,0,1,0,0,0,0,2,34.833333333333336
1,48,1,2,2,38,2,3,0.0,2111.0,2111.0,0.0,773.0,17,0.531,0.133,0,1,0,0,1,0,0,0,2,4,45.470588235294116
0,55,1,2,5,36,2,2,1988.0,10604.0,8616.0,0.187,1578.0,30,0.644,0.579,0,0,1,0,1,0,0,0,0,4,52.6
0,52,1,2,5,42,3,2,1006.0,21782.0,20776.0,0.046,1537.0,35,0.654,0.591,0,1,0,0,1,0,0,0,3,4,43.91428571428571
0,52,0,1,6,36,3,3,1469.0,2133.0,664.0,0.689,1426.0,37,0.831,0.682,0,1,0,0,1,0,0,0,1,1,38.54054054054054
0,58,0,1,5,47,2,4,1590.0,16677.0,15087.0,0.095,1410.0,37,0.885,0.609,0,0,1,0,0,0,0,1,5,2,38.108108108108105
0,38,0,2,6,36,3,4,1591.0,2717.0,1126.0,0.586,2064.0,33,1.596,1.062,0,1,0,0,1,0,0,0,3,1,62.54545454545455
0,60,1,1,5,48,3,3,930.0,3980.0,3050.0,0.234,4449.0,82,0.72,0.608,0,0,1,0,1,0,0,0,3,1,54.25609756097561
1,55,1,3,3,36,2,2,979.0,8411.0,7432.0,0.116,990.0,22,1.029,0.375,0,0,1,0,1,0,0,0,0,3,45.0
0,43,0,3,3,36,2,4,1394.0,2227.0,833.0,0.626,1972.0,41,1.481,0.864,0,1,0,0,1,0,0,0,2,1,48.09756097560975
0,35,1,3,5,29,3,2,1872.0,34516.0,32644.0,0.054,2227.0,61,1.068,1.103,0,0,1,0,0,0,0,1,4,4,36.50819672131148
0,38,0,4,4,36,3,3,0.0,1860.0,1860.0,0.0,1731.0,29,0.992,0.611,0,1,0,0,1,0,0,0,3,1,59.689655172413794
0,48,1,3,5,35,1,3,2342.0,2829.0,487.0,0.828,1561.0,41,0.991,1.05,0,0,0,1,1,0,0,0,3,3,38.073170731707314
0,38,0,1,3,36,2,3,0.0,3764.0,3764.0,0.0,1572.0,57,0.583,0.357,0,0,1,0,1,0,0,0,0,1,27.57894736842105
0,43,1,3,6,23,2,2,1664.0,4559.0,2895.0,0.365,1652.0,37,0.871,0.609,0,0,1,0,1,0,0,0,2,2,44.648648648648646
0,36,0,2,5,25,3,4,1492.0,4701.0,3209.0,0.317,1679.0,32,0.805,0.455,0,1,0,0,1,0,0,0,4,1,52.46875
0,34,1,2,4,22,2,4,0.0,1631.0,1631.0,0.0,2962.0,57,1.893,1.111,0,1,0,0,1,0,0,0,2,4,51.96491228070175
0,39,0,2,4,36,3,4,1474.0,8096.0,6622.0,0.182,1794.0,41,0.789,0.783,0,1,0,0,1,0,0,0,0,0,43.75609756097561
0,43,0,2,5,29,1,2,1589.0,2304.0,715.0,0.69,1273.0,36,0.872,0.895,0,0,1,0,1,0,0,0,2,1,35.361111111111114
0,48,0,2,3,36,3,2,0.0,5210.0,5210.0,0.0,1309.0,45,0.531,0.607,0,1,0,0,1,0,0,0,0,2,29.08888888888889
0,44,1,4,5,38,2,3,2091.0,5452.0,3361.0,0.384,1347.0,30,0.813,0.5,0,1,0,0,1,0,0,0,3,2,44.9
0,38,1,1,6,31,3,3,1473.0,7475.0,6002.0,0.197,1592.0,30,0.775,0.429,0,1,0,0,1,0,0,0,3,3,53.06666666666667
0,62,1,1,5,56,3,3,1242.0,2359.0,1117.0,0.526,2021.0,50,1.043,0.613,0,1,0,0,1,0,0,0,1,2,40.42
0,30,1,0,5,25,2,2,1676.0,4237.0,2561.0,0.396,2465.0,88,0.786,0.725,0,0,1,0,1,0,0,0,0,4,28.011363636363637
0,39,1,3,6,33,6,4,794.0,18582.0,17788.0,0.043,1836.0,46,0.717,0.586,0,1,0,0,1,0,0,0,0,4,39.91304347826087
0,53,0,3,3,37,2,4,974.0,7202.0,6228.0,0.135,1397.0,33,0.517,0.5,0,0,0,1,1,0,0,0,1,1,42.333333333333336
0,64,0,1,4,56,2,4,0.0,1438.3,1438.3,0.0,1417.0,35,0.693,0.591,0,1,0,0,1,0,0,0,1,2,40.48571428571429
0,51,0,4,3,34,1,2,1279.0,11221.0,9942.0,0.114,1564.0,45,1.116,1.647,0,0,1,0,1,0,0,0,3,0,34.75555555555555
0,32,1,1,6,26,3,4,1880.0,18889.0,17009.0,0.1,2979.0,55,0.702,0.774,0,0,1,0,1,0,0,0,3,0,54.163636363636364
0,52,1,1,4,48,3,3,1601.0,2066.0,465.0,0.775,1578.0,41,0.742,0.414,0,1,0,0,1,0,0,0,2,4,38.48780487804878
0,43,1,2,6,31,2,4,1075.0,34516.0,33441.0,0.031,3015.0,65,0.727,0.477,1,0,0,0,1,0,0,0,1,4,46.38461538461539
0,40,1,5,6,27,1,2,1416.0,2742.0,1326.0,0.516,1539.0,38,0.761,1.111,0,0,1,0,1,0,0,0,3,3,40.5
0,54,1,1,4,36,1,4,1225.0,20050.0,18825.0,0.061,1306.0,26,0.907,0.238,0,1,0,0,1,0,0,0,1,3,50.23076923076923
0,34,0,4,4,30,1,3,2279.0,3046.0,767.0,0.748,2330.0,69,0.611,0.643,0,0,1,0,1,0,0,0,1,1,33.768115942028984
0,33,0,1,6,25,3,4,695.0,6193.0,5498.0,0.112,2456.0,69,0.632,0.725,0,0,1,0,1,0,0,0,1,1,35.594202898550726
0,36,1,2,5,28,3,3,1996.0,5634.0,3638.0,0.354,2366.0,49,1.589,0.69,0,1,0,0,1,0,0,0,3,4,48.285714285714285
0,65,1,1,6,50,2,4,1574.0,4507.0,2933.0,0.349,1793.0,38,0.744,0.652,0,1,0,0,1,0,0,0,3,1,47.18421052631579
0,43,1,3,5,33,2,3,2517.0,3040.0,523.0,0.828,1598.0,31,0.493,0.476,0,0,1,0,1,0,0,0,1,2,51.54838709677419
0,53,1,0,4,33,3,3,1905.0,21006.0,19101.0,0.091,1856.0,57,0.701,0.781,0,1,0,0,1,0,0,0,3,5,32.56140350877193
0,48,0,3,3,38,3,4,1710.0,7326.0,5616.0,0.233,1852.0,62,1.171,1.0,0,0,1,0,1,0,0,0,2,1,29.870967741935484
1,39,0,3,6,36,1,3,0.0,3651.0,3651.0,0.0,862.0,19,0.977,1.111,0,0,1,0,1,0,0,0,1,1,45.36842105263158
0,57,0,1,4,47,1,3,2468.0,3416.0,948.0,0.722,1536.0,42,0.598,0.556,0,1,0,0,1,0,0,0,0,1,36.57142857142857
1,51,0,3,3,36,3,2,0.0,3664.0,3664.0,0.0,1168.0,31,0.839,0.409,0,1,0,0,1,0,0,0,0,0,37.67741935483871
0,48,1,3,6,42,1,3,930.0,6085.0,5155.0,0.153,3154.0,59,1.307,0.967,0,1,0,0,1,0,0,0,3,3,53.45762711864407
0,51,1,2,5,38,3,2,1748.0,22332.0,20584.0,0.078,1318.0,28,0.841,0.647,0,1,0,0,1,0,0,0,1,3,47.07142857142857
0,26,0,0,4,13,2,4,1390.0,2063.0,673.0,0.674,2602.0,42,0.877,0.556,0,0,1,0,1,0,0,0,0,1,61.95238095238095
0,38,0,2,5,32,3,3,0.0,4429.0,4429.0,0.0,1970.0,40,1.065,0.818,0,1,0,0,1,0,0,0,3,1,49.25
0,35,1,3,6,26,3,2,1982.0,3991.0,2009.0,0.497,1661.0,35,0.748,0.944,0,1,0,0,1,0,0,0,3,3,47.457142857142856
0,46,0,3,5,36,1,4,651.0,2201.0,1550.0,0.296,3165.0,65,0.825,0.585,0,0,1,0,1,0,0,0,5,1,48.69230769230769
0,48,1,4,4,36,3,2,736.0,2852.0,2116.0,0.258,1382.0,40,0.386,0.29,0,0,1,0,1,0,0,0,2,4,34.55
0,49,0,2,6,37,3,3,2459.0,9723.0,7264.0,0.253,1258.0,24,0.444,1.0,0,1,0,0,1,0,0,0,0,1,52.416666666666664
0,35,1,4,6,27,2,3,1318.0,5325.0,4007.0,0.248,1814.0,43,1.045,0.593,0,1,0,0,1,0,0,0,1,2,42.18604651162791
0,65,0,0,3,56,2,4,1303.0,7427.0,6124.0,0.175,1596.0,42,0.61,0.909,0,1,0,0,1,0,0,0,0,2,38.0
0,53,1,2,6,36,3,3,1310.0,5619.0,4309.0,0.233,1816.0,30,1.276,1.143,0,1,0,0,1,0,0,0,0,3,60.53333333333333
0,54,0,2,3,44,1,3,1836.0,5413.0,3577.0,0.339,1164.0,43,0.766,0.593,0,1,0,0,1,0,0,0,0,1,27.069767441860463
0,64,0,0,3,36,1,3,1010.0,7646.0,6636.0,0.132,1667.0,47,0.421,0.469,0,1,0,0,1,0,0,0,3,0,35.46808510638298
0,39,0,3,3,30,3,2,1422.0,2420.0,998.0,0.588,1362.0,24,0.731,0.714,1,0,0,0,1,0,0,0,3,0,56.75
0,50,1,0,3,30,4,2,0.0,4252.0,4252.0,0.0,1598.0,45,0.478,0.324,0,1,0,0,1,0,0,0,1,4,35.51111111111111
0,54,0,3,5,49,2,4,1069.0,2031.0,962.0,0.526,1943.0,47,0.87,0.621,0,1,0,0,1,0,0,0,3,1,41.340425531914896
0,38,0,4,4,28,1,2,1598.0,6861.0,5263.0,0.233,2228.0,39,2.103,0.95,0,1,0,0,1,0,0,0,3,0,57.12820512820513
0,39,1,1,4,28,2,4,0.0,3327.0,3327.0,0.0,1665.0,36,1.089,0.636,0,1,0,0,1,0,0,0,1,4,46.25
0,53,1,1,5,41,1,3,1433.0,2885.0,1452.0,0.497,1170.0,23,1.017,0.769,0,1,0,0,1,0,0,0,0,2,50.869565217391305
0,53,1,2,4,41,3,3,2037.0,7272.0,5235.0,0.28,2333.0,56,0.795,0.697,0,1,0,0,1,0,0,0,1,5,41.660714285714285
0,32,1,1,5,36,3,4,0.0,34516.0,34516.0,0.0,2305.0,60,0.845,0.714,1,0,0,0,1,0,0,0,2,4,38.416666666666664
0,57,0,3,5,47,3,3,1922.0,2515.0,593.0,0.764,2231.0,58,1.181,0.611,0,1,0,0,1,0,0,0,0,1,38.46551724137931
0,65,0,0,3,36,2,2,1806.0,2798.0,992.0,0.645,1543.0,35,0.765,0.591,0,1,0,0,1,0,0,0,1,1,44.08571428571429
